jenis_kelamin,berat_kg,tinggi_cm,lingkar_perut_cm,frekuensi_makan,sarapan,konsumsi_sayur_buah,konsumsi_daging,konsumsi_susu,fast_food,minuman_bersoda,nafsu_makan_rumah,nafsu_makan_sekolah,air_minum,lama_tidur,olahraga,aktivitas_fisik,BMI,status_gizi
0,38.25,155.0,60.0,3,1,1,1,1,1,2,0,0,0,1,1,2,15.920915712799166,Kurus
1,32.95,148.3,60.0,2,1,2,1,2,1,1,0,0,1,1,0,2,14.982114674333387,Kurus
1,69.0,158.0,98.0,2,1,2,1,2,0,1,0,1,2,1,1,1,27.639801313892,Gemuk
0,38.8,145.0,63.0,3,1,1,1,0,2,1,0,0,0,1,1,2,18.454221165279428,Kurus
1,38.5,146.6,73.0,3,1,1,1,1,1,1,1,1,2,1,2,1,17.91400903424414,Kurus
0,65.0,160.0,77.0,2,1,1,1,1,1,1,0,0,1,1,1,1,25.390624999999996,Gemuk
1,41.4,155.8,64.0,3,1,1,1,1,1,2,0,0,2,1,1,1,17.055538435932966,Kurus
1,40.9,147.2,69.0,3,1,1,1,1,2,2,0,0,2,1,1,2,18.875900874291116,Normal
0,36.8,145.5,54.0,2,1,1,1,2,1,1,0,0,0,1,1,1,17.38288399995276,Kurus
0,36.8,140.5,56.0,2,1,1,1,1,1,1,0,0,1,1,1,1,18.642114461569633,Normal
0,47.7,153.5,64.0,2,1,1,1,1,1,1,0,1,0,1,2,1,20.244246623306353,Normal
0,44.2,148.0,55.0,2,1,1,1,1,1,1,0,0,1,1,1,1,20.178962746530317,Normal
0,47.7,150.5,63.0,1,1,2,2,1,1,1,0,0,1,1,1,2,21.059370205626873,Normal
0,49.5,149.0,62.0,2,1,1,1,1,1,1,0,1,1,1,1,1,22.296292959776586,Normal
0,38.7,142.0,55.0,3,1,2,1,1,2,2,0,0,1,1,1,2,19.192620511803216,Normal
0,36.25,140.0,57.0,3,1,2,1,2,2,1,0,1,1,1,1,2,18.494897959183675,Kurus
1,55.3,163.0,71.0,2,1,1,1,1,0,0,1,0,0,1,1,1,20.813730287176785,Normal
0,49.6,154.0,64.0,2,1,1,1,1,1,0,0,1,0,0,0,2,20.914150784280654,Normal
1,43.2,152.0,64.5,2,1,2,1,1,1,1,0,1,1,0,1,1,18.698060941828256,Normal
1,48.5,154.2,70.0,4,1,1,2,1,1,1,0,0,1,1,1,2,20.397314451728604,Normal
1,34.1,153.0,55.0,3,0,1,1,1,1,1,0,0,1,1,1,1,14.567046862317913,Kurus
1,51.0,152.0,71.0,3,1,2,1,1,1,2,0,0,2,1,1,1,22.07409972299169,Normal
1,31.5,147.0,61.0,2,1,1,1,1,1,2,1,1,1,1,1,2,14.57725947521866,Kurus
1,56.4,162.1,82.0,2,1,1,1,1,1,2,0,0,1,1,1,1,21.46411933745896,Normal
1,32.6,145.6,55.0,3,1,1,1,1,1,1,0,0,1,1,1,2,15.377822726723826,Kurus
1,39.4,158.6,59.0,2,1,1,2,1,1,1,0,1,1,1,1,1,15.663537669615442,Kurus
1,38.5,151.9,62.0,2,1,2,1,1,2,1,0,0,1,1,1,2,16.685728847804913,Kurus
1,52.4,163.7,75.0,3,0,1,1,1,2,2,0,0,2,1,1,2,19.55392423749958,Normal
0,67.5,159.8,85.1,3,1,1,1,2,1,1,0,0,1,1,1,2,26.433229271257403,Gemuk
1,40.3,152.0,58.0,3,1,2,1,1,2,1,0,0,1,1,2,1,17.44286703601108,Kurus
1,45.0,163.0,60.0,3,1,1,1,1,1,1,0,1,1,1,1,1,16.937031879257784,Kurus
1,52.1,166.0,62.0,3,1,1,1,1,2,1,0,0,2,1,1,2,18.90695311365946,Normal
1,48.8,162.0,60.0,3,1,1,2,1,1,1,1,0,1,0,2,2,18.59472641365645,Normal
1,58.2,145.0,73.0,2,1,1,1,1,1,2,0,1,1,0,1,2,27.681331747919145,Gemuk
1,36.3,159.0,58.0,4,1,1,1,1,1,0,0,0,0,1,1,0,14.358609232229735,Kurus
1,30.0,147.0,57.0,2,1,1,1,1,2,1,0,0,1,1,1,1,13.88310426211301,Kurus
1,58.8,165.0,70.0,3,1,1,1,1,1,1,0,0,0,1,0,0,21.59779614325069,Normal
1,58.5,173.0,69.0,3,1,1,1,1,1,1,0,0,2,1,2,2,19.54625948077116,Normal
1,47.8,162.0,64.0,3,1,2,2,2,1,1,1,1,1,1,1,1,18.21368693796677,Kurus
1,37.1,140.1,68.0,3,1,1,2,1,2,0,1,1,0,1,1,2,18.90155955698005,Normal
1,38.5,152.4,60.0,3,1,1,1,1,1,2,0,0,1,1,1,2,16.57642204173297,Kurus
0,50.8,160.0,67.5,3,1,1,1,2,1,0,0,0,2,1,1,2,19.843749999999996,Normal
0,36.6,152.0,63.5,2,1,1,2,1,2,2,0,0,1,1,2,2,15.841412742382271,Kurus
0,35.0,152.0,62.0,4,1,1,1,1,1,1,0,0,1,1,1,2,15.148891966759003,Kurus
0,48.0,150.1,64.0,2,1,2,1,2,1,2,0,0,0,1,1,0,21.304917308070436,Normal
0,46.5,152.0,65.0,1,1,1,1,2,1,1,0,0,1,1,2,2,20.126385041551245,Normal
0,39.0,152.0,62.0,2,1,2,1,1,1,1,0,0,1,1,0,1,16.880193905817176,Kurus
0,52.6,153.0,67.0,2,1,1,1,1,1,1,1,0,1,1,1,1,22.469990174719126,Normal
0,53.4,147.5,77.2,3,1,1,1,1,1,2,0,0,0,1,1,1,24.544671071531166,Normal
0,60.4,148.0,80.8,3,1,1,1,1,1,1,0,0,1,1,1,1,27.574872169466765,Gemuk
1,50.0,161.5,79.0,3,1,2,1,2,1,1,1,0,1,0,1,2,19.170125276768683,Normal
0,43.7,160.0,64.5,2,1,2,1,1,1,1,0,0,1,1,0,2,17.070312499999996,Kurus
1,39.7,154.5,53.0,1,1,1,0,0,0,1,0,1,0,0,1,0,16.631581152271135,Kurus
0,40.7,159.0,60.0,3,1,1,1,1,1,1,0,0,0,1,1,2,16.099046714924253,Kurus
0,35.7,143.0,63.2,1,0,1,1,1,2,2,0,0,0,1,0,1,17.458066409115364,Kurus
1,36.1,151.0,61.0,3,1,2,1,1,1,1,0,0,2,1,2,1,15.832638919345642,Kurus
0,40.0,158.0,55.0,3,1,2,1,1,1,1,0,0,2,1,2,0,16.023073225444637,Kurus
1,68.8,160.0,93.0,3,1,1,1,1,2,2,0,0,0,0,1,1,26.874999999999993,Gemuk
0,50.3,145.0,73.4,2,0,1,1,1,1,1,0,1,1,0,1,1,23.92390011890606,Normal
0,40.0,159.0,61.0,3,1,1,2,0,1,0,0,0,2,1,2,1,15.822158933586486,Kurus
1,23.1,139.0,56.5,3,1,1,1,1,1,1,0,0,0,1,1,1,11.955902903576423,Kurus
1,41.1,145.0,71.0,2,0,1,1,1,2,2,1,1,1,0,2,2,19.548156956004757,Normal
1,41.0,147.7,66.0,3,1,1,1,1,1,1,0,1,1,1,1,2,18.794157675648595,Normal
0,56.0,155.0,74.2,2,1,1,1,2,0,1,0,1,2,1,0,2,23.309053069719038,Normal
0,42.0,150.0,67.0,2,1,2,1,1,1,1,0,0,1,1,1,0,18.666666666666668,Normal
1,55.0,159.9,84.0,3,1,2,1,1,1,1,0,0,1,1,2,2,21.51125566674919,Normal
1,42.2,154.0,64.5,4,1,1,1,2,1,1,0,0,1,1,0,0,17.79389441727104,Kurus
0,46.6,152.2,61.0,2,1,2,1,2,1,1,0,0,1,1,1,1,20.116694093289663,Normal
0,31.6,148.0,50.0,2,1,2,1,2,1,1,0,0,2,1,1,0,14.426588750913076,Kurus
0,38.7,143.0,55.0,2,1,1,1,1,1,2,1,1,0,0,0,1,18.925130813242706,Normal
0,43.5,157.7,58.0,2,1,1,1,1,1,1,1,1,1,1,1,2,17.491452309253702,Kurus
1,35.3,146.0,63.0,3,1,1,1,1,1,1,0,0,0,1,0,2,16.56033026834303,Kurus
0,39.1,145.0,56.0,2,1,2,1,2,1,2,0,0,2,1,1,2,18.59690844233056,Normal
0,33.0,143.9,49.0,2,0,2,1,1,1,1,0,0,1,1,1,1,15.93647816388591,Kurus
1,34.2,151.0,60.0,2,1,1,1,1,1,2,0,0,1,1,1,0,14.999342134116926,Kurus
1,40.0,153.0,62.0,3,1,1,1,2,2,1,1,1,0,1,2,1,17.087444999786406,Kurus
1,33.4,153.0,60.0,3,1,1,1,1,1,2,0,1,1,1,1,2,14.26801657482165,Kurus
0,42.8,149.0,61.0,2,1,1,1,1,1,1,0,0,2,1,0,0,19.278410882392684,Normal
1,48.1,157.0,74.0,2,1,1,2,1,1,1,1,0,1,0,1,1,19.513976226216073,Normal
0,33.3,150.0,58.0,3,1,2,2,1,1,0,0,0,2,1,2,1,14.799999999999999,Kurus
1,64.5,163.0,78.0,3,1,1,1,2,1,1,0,0,1,1,2,2,24.27641236026949,Normal
0,48.2,157.2,60.0,3,1,1,2,2,2,2,0,0,1,1,1,1,19.504820361413806,Normal
0,59.0,161.0,85.0,2,1,1,1,2,1,1,0,0,0,1,1,1,22.76146753597469,Normal
0,47.7,151.0,62.0,2,1,2,1,2,1,1,0,0,1,1,0,0,20.92013508179466,Normal
0,49.0,154.0,70.0,3,1,2,1,1,1,0,0,1,1,1,0,1,20.66115702479339,Normal
0,52.3,145.0,76.0,1,0,1,1,1,1,1,1,1,0,1,0,1,24.87514863258026,Normal
0,77.55,158.0,75.0,2,1,2,1,1,1,1,0,0,2,1,0,0,31.064733215830792,Obesitas
0,44.95,156.5,57.0,2,1,2,1,2,1,1,0,0,1,1,1,1,18.35274423542141,Kurus
0,30.8,137.8,57.0,2,1,1,2,2,1,0,0,1,0,1,0,0,16.22005346298141,Kurus
0,54.0,156.0,71.0,2,1,1,1,2,1,1,1,0,1,1,1,1,22.189349112426033,Normal
1,38.6,155.2,61.0,3,1,1,1,1,1,2,1,1,0,1,2,2,16.025215219470724,Kurus
1,37.5,148.9,71.0,4,1,1,2,1,2,1,0,1,1,1,0,2,16.913826534501272,Kurus
1,43.2,156.0,63.5,3,1,2,1,1,1,2,0,1,1,1,1,1,17.75147928994083,Kurus
1,37.15,135.0,62.5,2,1,1,1,1,1,1,0,0,1,1,0,1,20.384087791495194,Normal
0,39.49,149.0,65.0,4,1,2,1,2,1,0,0,1,2,1,1,2,17.787487050132878,Kurus
0,44.8,161.0,59.0,2,1,1,1,2,1,1,0,1,1,0,0,1,17.283283823926542,Kurus
1,53.0,163.0,73.0,3,1,2,1,2,1,2,0,1,2,1,1,2,19.94805976890361,Normal
0,38.0,152.0,61.0,3,1,2,2,1,1,1,0,0,1,1,1,1,16.44736842105263,Kurus
0,33.3,139.9,47.0,2,0,1,2,2,1,1,0,0,1,1,0,1,17.014093084971854,Kurus
1,42.3,151.0,67.0,2,1,1,2,1,1,1,0,1,1,1,1,2,18.551817902723563,Normal
0,42.85,157.0,57.0,3,1,2,1,1,1,1,0,0,1,1,1,1,17.384072376161306,Kurus
1,44.6,140.9,80.0,3,1,2,2,1,1,1,0,0,2,1,0,1,22.465333622796976,Normal
1,61.0,167.0,53.0,4,1,1,2,1,2,2,0,0,1,0,2,2,21.872422819032593,Normal
0,48.3,156.7,62.0,2,1,2,2,2,1,1,0,0,1,1,1,1,19.67021640088797,Normal
1,43.6,164.5,66.0,4,1,1,1,2,1,1,0,1,0,0,2,1,16.112194085420498,Kurus
1,51.4,161.0,70.0,2,1,1,1,1,1,1,0,0,1,1,1,1,19.829481887272866,Normal
1,43.7,155.0,69.0,3,1,1,1,2,1,1,1,0,0,1,1,1,18.189386056191466,Kurus
1,42.5,152.2,65.0,3,1,1,1,1,2,1,0,0,1,1,1,0,18.34677036405173,Kurus
0,35.5,151.4,51.0,2,0,1,1,1,1,1,0,0,0,1,1,1,15.487331798851406,Kurus
0,47.6,166.0,66.0,3,1,2,2,2,1,1,0,0,2,1,2,0,17.27391493685586,Kurus
0,36.9,152.0,63.5,2,1,1,1,1,1,0,0,0,0,1,0,1,15.971260387811634,Kurus
0,34.8,141.5,50.0,1,1,2,1,1,1,0,0,0,0,1,1,2,17.38066401128744,Kurus
0,52.0,162.0,65.0,2,1,2,1,2,1,1,0,0,2,1,1,2,19.81405273586343,Normal
0,57.5,159.5,94.0,2,1,2,2,2,1,1,0,0,2,1,2,2,22.6019791472175,Normal
0,44.95,157.0,63.0,3,1,1,1,1,1,2,0,0,1,1,1,1,18.236033916183214,Kurus
0,42.25,152.0,55.0,3,1,2,2,1,1,1,0,0,1,1,0,2,18.286876731301938,Kurus
0,43.8,150.0,55.0,2,1,2,2,2,1,1,0,0,1,1,2,2,19.466666666666665,Normal
0,39.4,148.2,58.0,2,0,1,1,1,1,1,1,1,1,0,1,1,17.93906545664483,Kurus
1,59.0,164.0,75.0,3,1,2,1,2,1,1,0,0,1,1,1,1,21.936347412254616,Normal
1,48.8,158.0,76.0,3,1,1,1,1,2,1,0,0,2,1,2,2,19.548149335042456,Normal
0,55.0,152.0,73.0,3,1,2,1,1,2,1,0,0,1,1,1,1,23.80540166204986,Normal
1,36.6,146.0,59.0,3,1,1,1,1,1,1,0,0,1,1,0,0,17.170200788140367,Kurus
0,33.3,150.0,51.0,2,1,1,1,1,2,1,0,1,1,1,0,1,14.799999999999999,Kurus
1,53.8,153.0,80.0,2,1,1,1,2,1,0,0,0,1,1,2,1,22.982613524712715,Normal
1,56.0,168.0,70.0,4,1,1,1,1,2,1,0,0,1,0,2,1,19.841269841269845,Normal
1,39.9,152.0,66.0,3,1,1,1,1,1,1,0,0,0,1,1,1,17.269736842105264,Kurus
1,37.4,152.0,60.0,2,1,1,2,1,1,2,0,1,0,1,2,2,16.187673130193904,Kurus
1,52.8,167.0,73.0,2,1,1,1,1,1,2,0,1,1,1,1,2,18.932195489260998,Normal
0,42.3,149.0,63.0,2,0,2,2,0,2,1,0,0,1,1,1,1,19.0531958019909,Normal
1,44.6,167.0,60.0,3,1,1,1,1,1,1,0,0,0,0,2,1,15.991968159489405,Kurus
0,55.4,149.0,70.0,2,1,2,1,1,1,1,0,0,1,1,2,1,24.953830908517634,Normal
0,47.0,144.2,64.0,2,0,1,1,1,1,2,0,0,2,1,1,0,22.603065168003294,Normal
1,25.0,135.0,57.0,2,1,1,1,1,1,2,0,0,1,1,0,1,13.717421124828531,Kurus
0,39.4,157.0,61.0,2,1,1,1,1,1,1,0,1,0,1,1,1,15.984421274696741,Kurus
0,47.0,151.8,59.0,2,1,1,1,1,1,1,0,0,2,1,0,0,20.396437306559317,Normal
0,51.3,155.0,68.0,1,1,2,1,1,1,1,0,1,1,1,1,0,21.35275754422476,Normal
0,49.9,154.0,62.0,3,1,1,1,1,2,1,1,1,1,1,2,2,21.040647664024288,Normal
1,67.7,153.0,97.0,3,1,1,1,1,1,1,0,0,2,1,0,2,28.920500662138494,Gemuk
1,41.2,149.0,60.0,4,1,2,2,2,2,1,1,1,2,0,1,2,18.55772262510698,Normal
0,53.4,157.0,65.0,3,1,1,1,1,1,1,0,0,1,1,1,1,21.66416487484279,Normal
1,48.0,150.0,77.0,3,0,0,2,1,2,1,1,1,1,0,1,1,21.333333333333332,Normal
1,53.0,148.0,89.0,3,1,1,1,2,1,2,0,0,2,1,1,1,24.196493791088386,Normal
1,34.1,150.0,63.0,3,1,1,1,1,1,2,0,0,0,1,1,0,15.155555555555557,Kurus
1,55.8,155.0,77.0,3,1,1,1,1,1,1,0,0,1,1,1,2,23.2258064516129,Normal
1,50.8,171.1,72.0,3,1,0,1,2,1,1,0,0,1,1,1,1,17.352565532407795,Kurus
1,45.1,154.0,69.0,2,1,1,1,1,1,1,0,0,0,1,1,2,19.01669758812616,Normal
1,26.7,137.0,55.0,3,1,1,1,2,2,1,0,0,0,1,1,1,14.225584740795991,Kurus
0,58.9,159.0,66.0,2,1,1,1,2,1,1,0,0,0,0,1,1,23.2981290297061,Normal
0,40.6,152.0,57.0,2,1,1,1,2,2,1,0,1,2,1,0,1,17.572714681440445,Kurus
1,54.0,160.0,66.0,3,1,2,1,2,1,1,0,0,1,0,1,1,21.093749999999996,Normal
1,74.2,155.0,92.0,1,1,1,1,1,2,1,0,1,1,1,1,1,30.88449531737773,Obesitas
1,38.0,153.0,61.0,3,1,1,2,1,1,2,0,0,1,1,2,0,16.23307274979709,Kurus
0,53.0,167.0,65.0,2,0,1,1,1,1,0,0,0,1,1,1,2,19.003908350962746,Normal
0,47.7,153.0,60.0,3,1,1,1,1,1,1,0,1,1,1,1,2,20.37677816224529,Normal
1,60.4,146.0,87.0,3,1,2,1,1,1,1,0,0,1,1,1,2,28.335522612122354,Gemuk
1,28.4,141.0,56.0,3,1,1,2,2,1,1,0,1,0,1,2,1,14.28499572456114,Kurus
1,70.0,177.0,80.0,3,1,1,1,1,1,1,0,0,1,1,1,1,22.34351559258195,Normal
0,27.8,146.0,50.0,3,1,1,1,1,1,0,0,0,1,1,0,0,13.041846500281482,Kurus
0,43.8,147.0,62.0,1,1,1,1,2,1,1,0,0,1,1,1,2,20.269332222684994,Normal
0,34.0,151.0,60.0,3,1,1,1,1,1,1,0,1,1,1,1,1,14.911626683040218,Kurus
0,50.1,154.0,76.0,3,1,1,1,1,2,1,0,0,1,1,0,1,21.12497891718671,Normal
0,54.3,148.0,76.0,2,0,1,1,1,2,2,0,0,1,1,1,1,24.7899926953981,Normal
0,51.6,159.0,64.0,1,1,1,1,1,1,2,0,0,1,1,1,1,20.41058502432657,Normal
0,55.0,141.0,90.0,2,1,1,2,1,1,2,0,0,1,1,0,1,27.664604396157138,Gemuk
1,48.5,170.0,62.0,4,0,1,1,1,0,1,0,0,1,1,0,1,16.782006920415228,Kurus
0,36.0,151.0,50.0,2,1,2,1,2,2,0,0,0,1,1,1,2,15.788781193807289,Kurus
0,41.6,145.0,59.0,3,1,1,1,2,1,1,0,0,1,1,1,1,19.785969084423307,Normal
0,48.6,152.0,60.0,3,1,1,1,1,1,1,0,0,1,1,1,1,21.03531855955679,Normal
0,59.0,154.0,77.0,2,1,1,1,1,1,1,0,0,0,1,0,0,24.87771968291449,Normal
1,46.1,167.0,65.0,3,1,1,1,1,1,2,0,0,0,1,2,1,16.529814622252502,Kurus
1,43.5,149.0,64.0,4,0,1,1,1,1,2,0,0,2,0,2,2,19.593711994955182,Normal
0,59.5,152.0,70.0,2,1,2,1,2,1,1,0,1,0,1,1,0,25.753116343490305,Gemuk
0,51.0,150.0,65.0,3,1,1,2,2,2,0,0,1,1,1,1,1,22.666666666666668,Normal
1,53.0,168.0,67.0,2,1,1,1,2,2,1,0,1,1,1,2,1,18.77834467120182,Normal
1,36.0,142.0,63.0,2,1,1,1,2,1,2,0,0,0,1,2,2,17.853600476096013,Kurus
1,51.2,155.0,82.0,2,1,1,1,1,1,2,0,0,0,0,0,1,21.311134235171696,Normal
0,46.8,160.0,63.0,2,1,1,1,2,1,0,0,0,0,1,1,1,18.281249999999996,Kurus
1,42.4,156.0,68.0,2,1,2,1,1,1,0,0,0,0,1,2,1,17.422748191978958,Kurus
1,50.9,158.0,74.0,4,0,2,1,1,1,2,0,0,2,1,1,2,20.3893606793783,Normal
1,33.0,139.0,68.0,3,1,2,2,2,1,1,0,0,2,1,2,1,17.07986129082346,Kurus
0,48.0,152.0,65.0,2,1,1,1,1,1,1,0,0,1,1,1,1,20.775623268698062,Normal
1,35.6,147.0,61.0,2,1,1,1,1,1,1,0,1,0,1,1,2,16.474617057707437,Kurus
1,37.6,146.0,70.0,2,1,1,1,1,1,1,0,0,1,1,0,2,17.63933195721524,Kurus
1,47.0,154.0,72.0,2,1,1,1,2,1,1,0,0,1,1,2,2,19.81784449316917,Normal
1,51.3,168.0,71.0,3,1,1,1,1,2,2,0,0,2,1,2,2,18.176020408163268,Kurus
0,46.0,151.0,60.0,4,1,1,1,1,2,2,0,0,0,1,1,1,20.174553747642648,Normal
1,46.1,161.0,65.0,3,1,2,1,2,1,1,0,0,2,1,2,2,17.784807684888698,Kurus
1,44.3,154.0,67.0,3,1,1,1,2,1,1,0,0,2,1,2,2,18.67937257547647,Normal
1,69.0,160.0,88.0,3,1,1,2,1,2,2,0,0,1,1,1,0,26.953124999999996,Gemuk
1,47.6,168.0,67.0,2,1,2,1,1,1,1,0,0,0,1,1,1,16.865079365079367,Kurus
1,43.32,160.0,67.0,3,1,2,1,1,1,1,0,0,1,0,2,2,16.921874999999996,Kurus
1,36.2,145.0,65.0,3,1,2,2,2,1,1,0,0,1,1,2,2,17.217598097502975,Kurus
0,47.4,162.0,61.0,3,1,1,2,1,2,0,0,0,1,1,1,1,18.061271147690896,Kurus
0,38.9,150.0,54.0,3,1,2,1,2,2,1,0,1,1,1,1,1,17.288888888888888,Kurus
0,53.0,145.0,68.0,2,1,2,1,2,2,2,0,1,2,1,2,1,25.20808561236623,Gemuk
0,48.0,148.0,64.0,2,0,1,1,1,1,0,0,0,1,1,0,0,21.91380569758948,Normal
1,50.3,166.0,68.0,3,0,1,2,1,1,1,0,0,2,1,1,1,18.253737842938015,Kurus
0,49.7,156.0,70.2,2,1,1,1,1,1,1,0,0,1,1,1,1,20.422419460881,Normal
0,47.45,151.4,75.3,2,1,1,1,1,1,1,0,1,1,1,1,1,20.700673066352092,Normal
0,42.25,151.5,63.3,2,1,1,1,0,1,2,1,0,0,1,0,0,18.407781372196627,Kurus
0,52.3,150.6,70.0,3,1,1,1,1,1,1,0,0,1,1,1,1,23.059598701255183,Normal
0,55.95,157.8,76.7,2,1,2,1,2,1,1,0,0,1,1,1,2,22.46912152361125,Normal
0,55.0,161.0,67.0,2,1,1,1,2,1,1,0,0,1,1,2,2,21.218317194552675,Normal
0,45.4,151.0,63.5,1,1,1,1,1,1,1,0,1,1,1,0,1,19.911407394412524,Normal
1,34.5,146.0,59.5,2,1,1,1,1,1,1,0,0,0,1,1,0,16.185025333083132,Kurus
0,42.0,152.7,62.0,2,0,1,1,0,1,1,0,0,0,1,1,0,18.012384801149707,Kurus
0,38.5,147.0,58.8,3,1,1,2,2,2,1,0,0,1,1,1,1,17.816650469711696,Kurus
0,37.9,148.0,62.5,3,1,1,2,1,2,1,0,0,0,1,0,0,17.302775748721693,Kurus
1,40.0,147.0,70.2,3,1,1,1,2,2,1,0,0,1,1,1,0,18.510805682817345,Normal
0,35.8,146.0,56.4,2,1,1,1,1,2,1,1,1,0,1,1,0,16.794895852880465,Kurus
1,48.5,165.0,61.0,2,1,1,1,2,1,1,0,0,0,1,1,2,17.814508723599634,Kurus
1,34.5,155.5,67.0,2,1,1,1,1,1,2,1,0,0,0,1,0,14.267842557459085,Kurus
0,38.15,160.0,52.0,3,1,2,1,1,1,1,0,0,2,1,1,1,14.902343749999996,Kurus
0,30.07,139.0,51.0,2,1,2,1,2,1,0,0,0,0,0,1,0,15.563376636820044,Kurus
1,44.2,154.0,68.0,3,1,1,1,1,1,2,0,0,1,1,1,1,18.637206948895262,Normal
0,48.85,149.0,61.0,2,0,1,2,1,2,1,0,0,0,0,1,1,22.00351335525427,Normal
0,49.8,159.0,56.0,2,1,1,1,1,1,1,0,0,1,1,1,1,19.698587872315173,Normal
0,50.0,159.2,63.0,1,1,1,2,1,1,1,0,0,0,1,1,0,19.72803717077852,Normal
1,51.9,153.0,84.0,2,0,1,1,1,1,1,0,0,0,1,2,0,22.170959887222864,Normal
0,43.6,144.0,58.0,2,1,2,1,1,1,1,0,1,1,0,1,1,21.026234567901238,Normal
0,35.2,137.5,55.0,3,1,1,1,2,1,1,0,1,0,1,1,1,18.61818181818182,Normal
0,46.0,156.0,53.0,3,1,2,1,1,2,1,0,1,1,1,1,1,18.902038132807363,Normal
1,32.8,138.6,67.0,3,1,1,1,2,1,1,0,0,2,1,2,2,17.074475948934825,Kurus
0,63.8,163.8,72.0,3,1,2,1,1,1,0,0,1,1,1,1,1,23.778961507899233,Normal
1,26.9,136.3,64.0,2,1,2,2,1,1,2,0,0,1,1,2,2,14.479733486779029,Kurus
0,50.0,153.0,64.0,3,1,2,2,2,1,1,0,0,1,1,1,0,21.35930624973301,Normal
0,44.3,155.0,77.0,2,1,1,1,1,1,1,0,1,0,1,1,0,18.439125910509883,Kurus
1,36.9,146.6,61.0,2,1,2,2,1,1,2,0,0,1,1,1,1,17.16953073671711,Kurus
1,48.5,158.5,64.0,3,1,1,1,1,1,1,0,0,1,1,1,2,19.30559563733344,Normal
1,41.3,147.0,66.0,3,1,1,1,2,2,1,1,0,2,1,1,2,19.11240686750891,Normal
1,50.5,160.0,70.5,3,1,1,1,1,2,2,0,0,2,1,1,1,19.726562499999996,Normal
1,32.0,144.0,65.0,3,1,1,1,2,1,1,0,0,1,1,1,1,15.4320987654321,Kurus
1,34.0,147.0,62.0,3,1,1,1,2,1,1,0,0,0,1,1,1,15.734184830394744,Kurus
1,39.5,151.0,58.0,3,1,1,1,1,1,2,0,0,1,1,0,0,17.323801587649665,Kurus
1,43.05,150.0,69.0,3,1,1,1,1,1,2,0,0,2,1,2,2,19.133333333333333,Normal
1,31.3,147.0,60.0,3,1,1,1,1,1,0,0,0,1,1,0,0,14.484705446804574,Kurus
0,31.2,145.0,54.0,2,1,1,1,2,2,1,0,1,1,1,0,0,14.839476813317479,Kurus
1,34.2,146.0,56.0,2,1,0,1,1,1,0,0,0,0,1,0,2,16.044285982360673,Kurus
0,31.0,142.0,54.0,3,1,2,1,1,1,1,0,0,0,0,1,2,15.3739337433049,Kurus
1,38.9,143.0,68.0,2,1,1,1,2,1,1,0,0,0,1,1,2,19.022935106851193,Normal
0,53.0,154.0,69.0,3,1,1,1,1,1,0,1,0,1,0,2,2,22.34778208804183,Normal
1,50.0,170.0,72.5,2,1,1,1,1,1,1,0,1,1,1,0,1,17.301038062283737,Kurus
0,53.0,148.0,73.0,2,1,1,1,1,1,2,0,1,1,1,1,1,24.196493791088386,Normal
0,24.95,143.5,53.0,3,1,2,1,1,2,1,1,0,1,1,1,1,12.116208767861695,Kurus
0,25.5,134.7,56.0,3,1,2,2,1,1,1,0,0,2,1,1,1,14.054163091122234,Kurus
0,38.6,149.8,63.0,2,1,2,1,1,1,1,0,0,0,1,1,1,17.20139536293161,Kurus
0,78.3,161.3,91.8,2,1,2,1,1,1,2,0,0,2,1,1,1,30.094908502638003,Obesitas
0,35.3,158.0,56.5,3,1,2,1,2,1,1,0,0,1,1,1,0,14.140362121454892,Kurus
0,46.1,155.0,64.0,1,0,1,1,1,1,1,0,0,1,1,1,0,19.188345473465137,Normal
1,32.6,135.0,64.0,3,1,2,2,1,1,2,0,0,1,1,1,1,17.887517146776403,Kurus
0,58.1,160.0,66.0,2,1,1,1,2,1,1,0,0,1,1,1,2,22.695312499999996,Normal
0,39.9,147.7,58.0,3,1,1,1,1,2,2,0,1,0,0,1,1,18.289924177033633,Kurus
0,50.0,156.0,68.0,3,1,2,1,1,0,0,0,1,2,1,1,1,20.5456936226167,Normal
0,39.6,148.0,55.0,2,1,1,2,1,2,1,0,0,0,0,1,2,18.078889700511322,Kurus
0,56.1,155.0,61.0,2,1,2,1,1,1,1,0,0,1,1,1,1,23.35067637877211,Normal
1,45.3,159.0,53.0,2,1,1,1,1,0,2,0,0,1,1,2,2,17.918594992286696,Kurus
0,35.2,148.2,52.0,2,1,2,1,1,1,1,0,0,1,1,1,1,16.026779291215686,Kurus
0,53.9,153.0,60.0,3,1,2,1,1,1,2,0,0,1,1,1,1,23.02533213721218,Normal
1,49.0,171.0,70.0,3,1,1,1,1,1,1,0,0,1,1,2,1,16.75729284224206,Kurus
0,43.0,145.0,57.0,1,1,1,1,1,1,2,0,0,0,1,1,1,20.451843043995243,Normal
1,57.7,161.0,70.0,2,1,1,1,1,1,1,0,0,1,1,1,2,22.259943675012536,Normal
0,40.5,148.0,52.0,2,1,1,1,1,1,1,0,1,0,1,1,1,18.489773557341127,Kurus
0,48.0,163.0,59.0,2,1,1,1,1,1,1,0,1,1,1,1,1,18.06616733787497,Kurus
